0.0001,0,0,0,0
0.0008,0.0634,6,-0.0005,0.0014
0.0022,0.1532,9.4578,-0.0019,0.0034
0.0048,0.2517,9.6446,-0.0045,0.0056
0.0083,0.3519,10.1896,-0.0085,0.0079
0.0127,0.4507,9.9649,-0.0137,0.0101
0.0183,0.5508,9.8925,-0.0202,0.0123
0.0248,0.6511,10.0992,-0.0281,0.0146
0.0322,0.7504,9.9936,-0.0373,0.0168
0.0408,0.8505,9.9362,-0.0478,0.0191
0.0502,0.9505,10.0684,-0.0597,0.0213
0.0608,1.0503,9.9505,-0.0728,0.0236
0.0723,1.1505,10.0109,-0.0874,0.0259
0.0848,1.2505,10.0103,-0.1033,0.0282
0.0982,1.3503,10.01,-0.1205,0.0306
0.1128,1.4502,9.9732,-0.1391,0.0329
0.1283,1.5503,10.0146,-0.1591,0.0353
0.1448,1.6504,9.9818,-0.1805,0.0376
0.1623,1.7505,10.0173,-0.2033,0.04
0.1807,1.8503,10.0166,-0.2274,0.0424
0.2003,1.9503,9.9618,-0.253,0.0449
0.2208,2.0504,10.0211,-0.2801,0.0473
0.2423,2.1504,9.9956,-0.3085,0.0498
0.2647,2.2502,10.0218,-0.3384,0.0523
0.2882,2.35,9.9763,-0.3697,0.0548
0.3127,2.4501,10.0029,-0.4026,0.0573
0.3383,2.5502,9.9844,-0.437,0.0599
0.3648,2.6502,10.0278,-0.4729,0.0625
0.3923,2.7501,9.989,-0.5103,0.0651
0.4208,2.8501,9.9925,-0.5493,0.0678
0.4502,2.9501,10.0131,-0.5898,0.0705
0.4808,3.0502,9.9804,-0.632,0.0731
0.5123,3.1502,10.0172,-0.6757,0.0759
0.5447,3.2501,10.0022,-0.721,0.0786
0.5782,3.35,9.9893,-0.7679,0.0814
0.6127,3.45,10.0074,-0.8165,0.0843
0.6482,3.55,9.995,-0.8668,0.0871
0.6847,3.65,9.998,-0.9188,0.09
0.7222,3.75,10.0007,-0.9724,0.0929
0.7607,3.85,10.0032,-1.0278,0.0958
0.8003,3.95,9.9931,-1.0849,0.0987
0.8407,4.05,10.0083,-1.1438,0.1017
0.8823,4.1501,9.987,-1.2045,0.1047
0.9248,4.2501,10.0134,-1.2669,0.1077
0.9683,4.3501,9.993,-1.3311,0.1107
1.0127,4.45,10.007,-1.397,0.1138
1.0583,4.5501,9.9886,-1.4648,0.1168
1.1047,4.6501,10.0124,-1.5344,0.1198
1.1522,4.75,9.9948,-1.6057,0.1229
1.2007,4.85,9.9981,-1.6789,0.1259
1.2502,4.95,10.0012,-1.7538,0.1289
1.3008,5.05,9.9951,-1.8306,0.1319
1.3522,5.15,10.0073,-1.9091,0.1348
1.4048,5.25,9.9928,-1.9893,0.1377
1.4583,5.35,10.0047,-2.0713,0.1405
1.5128,5.45,9.9995,-2.1548,0.1432
1.5682,5.55,10.0027,-2.2399,0.1458
1.6248,5.65,9.9906,-2.3266,0.1483
1.6822,5.75,10.0093,-2.4148,0.1506
1.7407,5.85,9.9975,-2.5043,0.1527
1.8003,5.95,9.9941,-2.5951,0.1546
1.8608,6.05,10.0047,-2.687,0.1563
1.9223,6.15,10.0011,-2.7798,0.1577
1.9848,6.25,9.998,-2.8734,0.1587
2.0482,6.35,10.0016,-2.9676,0.1594
2.1127,6.45,9.9989,-3.0621,0.1596
2.1782,6.55,10.0024,-3.1567,0.1593
2.2447,6.65,9.9942,-3.2511,0.1584
2.3122,6.75,10.0037,-3.3448,0.1568
2.3807,6.85,10.0014,-3.4376,0.1544
2.4503,6.95,9.9942,-3.5288,0.1512
2.5207,7.05,10.0083,-3.6181,0.147
2.5923,7.15,9.991,-3.7048,0.1416
2.6647,7.25,10.0047,-3.7882,0.135
2.7382,7.35,10.0028,-3.8675,0.127
2.8127,7.4499,9.9965,-3.9421,0.1173
2.8882,7.5499,9.9997,-4.0108,0.1058
2.9647,7.6499,10.0026,-4.0727,0.0927
3.0422,7.7499,9.9966,-4.1266,0.077
3.1207,7.8499,10.0035,-4.1713,0.0588
3.2002,7.9499,9.9974,-4.2053,0.0385
3.2807,8.0499,10.0035,-4.2273,0.0126
3.3622,8.1499,9.9972,-4.2354,0.013
3.4447,8.25,9.9988,-4.2281,0.0417
3.5282,8.35,10.0035,-4.2035,0.075
3.6127,8.45,10.0001,-4.1597,0.1111
3.6982,8.55,10.0001,-4.0946,0.15
3.7847,8.65,9.9996,-4.0064,0.1921
3.8722,8.75,10.0019,-3.8928,0.2369
3.9607,8.85,10.0001,-3.7522,0.2842
4.0502,8.95,10.0009,-3.5824,0.3338
4.1407,9.05,10.001,-3.382,0.3852
4.2322,9.15,9.9972,-3.1494,0.4378
4.3247,9.25,10.005,-2.8837,0.4909
4.4182,9.35,9.9966,-2.5839,0.5438
